KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/spbcx.sys,2024-06-30 15:47:46,2058-01-30 05:00:30,2024-05-23 02:17:36,spbcx.sys,True,True,True,187984,Microsoft Corporation,68653f80d2e84231f98c39b6756907ae542b523b,,8650778,10.0.22621.2506,114688,,Microsoft® Windows® Operating System,10.0.22621.2506,spbcx,1.15
c:/windows/system32/drivers/srv2.sys,2024-06-30 15:47:46,2028-09-17 03:00:58,2024-06-29 04:50:32,srv2.sys,True,True,True,898509,Microsoft Corporation,116f55b51fae65c9ea927b768761b2d78c0b6e82,,8650778,10.0.22621.3672,884736,,Microsoft® Windows® Operating System,10.0.22621.3374,srv2,
c:/windows/system32/drivers/srvnet.sys,2024-06-30 15:47:46,2027-12-07 00:25:10,2024-06-29 04:50:32,srvnet.sys,True,True,True,418086,Microsoft Corporation,dd265088ddbb00b85a99765af98b7fc9fb8fe5c8,,8650778,10.0.22621.3672,376832,,Microsoft® Windows® Operating System,10.0.22621.3672,srvnet,
c:/windows/system32/drivers/stexstor.sys,2024-06-30 15:47:46,2012-11-27 00:02:51,2022-05-07 05:19:04,stexstor.sys,True,True,True,34083,"Promise Technology, Inc.",646f2ee0568027bd5348849c12753114914605b8,,8650778,5.1.0.10,45056,," Promise® SuperTrak EX Series"," 5.1.0000.10",stexstor,
c:/windows/system32/drivers/storahci.sys,2024-06-30 15:47:46,2005-05-28 22:01:52,2024-05-23 02:17:16,storahci.sys,True,True,True,268097,Microsoft Corporation,2a5a3b936f75133e928a41485d526d4387d3eb54,mshdc.inf_amd64_f2e3e1fd8d976e8e,8651034,10.0.22621.2506,204800,mshdc.inf,Microsoft® Windows® Operating System,10.0.22621.2506,storahci,
c:/windows/system32/drivers/stornvme.sys,2024-06-30 15:47:46,2009-10-12 01:34:56,2024-06-29 04:49:55,stornvme.sys,True,True,True,283647,Microsoft Corporation,fd5b076030a36ce09e188f093aff1b45e4ce1518,stornvme.inf_amd64_eef9fe1684b4aabe,8651034,10.0.22621.3672,241664,stornvme.inf,Microsoft® Windows® Operating System,10.0.22621.3672,stornvme,
c:/windows/system32/drivers/storqosflt.sys,2024-06-30 15:47:46,2065-11-25 07:15:59,2024-06-29 04:50:17,storqosflt.sys,True,True,True,162851,Microsoft Corporation,4a5edd9eb10dd4810ecf63c36490717dcb15a512,,8651290,10.0.22621.3672,110592,,Microsoft® Windows® Operating System,10.0.22621.1,storqosflt,
c:/windows/system32/drivers/storufs.sys,2024-06-30 15:47:46,2078-12-02 21:22:48,2024-06-29 04:49:55,storufs.sys,True,True,True,169098,Microsoft Corporation,add4328bc5610bdf116015eac1aa58c144144eb1,,8650778,10.0.22621.3672,102400,,Microsoft® Windows® Operating System,10.0.22621.3672,storufs,
c:/windows/system32/drivers/storvsc.sys,2024-06-30 15:47:46,1986-11-01 07:18:32,2024-05-23 02:18:37,storvsc.sys,True,True,True,110728,Microsoft Corporation,bcb5b851cbe93c8c25c80d5e4465ffacf1cd1ad2,,8650778,10.0.22621.2506,77824,,Microsoft® Windows® Operating System,10.0.22621.2506,storvsc,
c:/windows/system32/drivers/storvsp.sys,2024-06-30 15:47:46,2078-10-31 19:25:04,2024-06-29 04:51:24,storvsp.sys,True,True,True,281981,Microsoft Corporation,3c6c6fb8f78697e3a7f2087f3e9d8c921bedf203,wstorvsp.inf_amd64_8f3d13e676ff47d3,8650778,10.0.22621.3672,266240,wstorvsp.inf,Microsoft® Windows® Operating System,10.0.22621.1,storvsp,1.15
c:/windows/system32/drivers/tcpip.sys,2024-06-30 15:47:46,2038-03-16 23:52:39,2024-06-29 04:50:28,tcpip.sys,True,True,True,3328743,Microsoft Corporation,cf3a5e352272b6d20df673d539d15f16a1ccdfc1,,8651034,10.0.22621.3672,3330048,,Microsoft® Windows® Operating System,10.0.22621.2506,tcpip,
c:/windows/system32/drivers/tcpipreg.sys,2024-06-30 15:47:46,1994-05-23 21:05:12,2024-06-29 04:50:28,tcpipreg.sys,True,True,True,99705,Microsoft Corporation,a0e018103a8941ff14556b6dc2ead878d38fc846,,8650778,10.0.22621.3672,86016,,Microsoft® Windows® Operating System,10.0.22621.3672,tcpipreg,
c:/windows/system32/drivers/tdx.sys,2024-06-30 15:47:46,2004-09-03 02:42:53,2024-05-23 02:18:20,tdx.sys,True,True,True,191875,Microsoft Corporation,b4c6d110dabbb6df68041cb0faba851ea07afc3a,,8650778,10.0.22621.2506,147456,,Microsoft® Windows® Operating System,10.0.22621.2506,tdx,
c:/windows/system32/drivers/terminpt.sys,2024-06-30 15:47:46,1999-10-11 00:31:48,2022-05-07 05:20:12,terminpt.sys,True,True,True,131040,Microsoft Corporation,80aaaa63bf28932ebdc291f8525923f37a74757b,,8650778,10.0.22621.1,65536,,Microsoft® Windows® Operating System,10.0.22621.1,terminpt,
c:/windows/system32/drivers/tpm.sys,2024-06-30 15:47:46,2016-10-16 13:12:16,2024-06-29 04:50:18,tpm.sys,True,True,True,401638,Microsoft Corporation,48b2b529f1f99abefbaf1cb901357f6da649fa56,tpm.inf_amd64_2286b1d0afdd07db,8650778,10.0.22621.3672,356352,tpm.inf,Microsoft® Windows® Operating System,10.0.22621.1,tpm,1.15
c:/windows/system32/drivers/tsusbflt.sys,2024-06-30 15:47:46,2066-01-29 01:10:24,2022-05-07 05:19:02,tsusbflt.sys,True,True,True,160561,Microsoft Corporation,035d7317c8e4a46d1cf54379036142f8e2d5cc1a,,8650778,10.0.22621.1,98304,,Microsoft® Windows® Operating System,10.0.22621.1,tsusbflt,
c:/windows/system32/drivers/tsusbgd.sys,2024-06-30 15:47:46,1971-03-16 04:04:43,2022-05-07 05:19:03,tsusbgd.sys,True,True,True,85248,Microsoft Corporation,abf165dbd80a5688c75b8042aaf319d630611eaa,,8650778,10.0.22621.1,69632,,Microsoft® Windows® Operating System,10.0.22621.1,tsusbgd,
c:/windows/system32/drivers/tunnel.sys,2024-06-30 15:47:46,2023-07-24 16:56:10,2024-05-23 02:17:57,tunnel.sys,True,True,True,191929,Microsoft Corporation,c395154ae91b1789ecce58aa4137b10641af2a64,,8650778,10.0.22621.2506,180224,,Microsoft® Windows® Operating System,10.0.22621.1,tunnel,
c:/windows/system32/drivers/uaspstor.sys,2024-06-30 15:47:46,2018-09-28 16:17:51,2024-06-29 04:49:55,uaspstor.sys,True,True,True,145760,Microsoft Corporation,3125812cb9cf41e6e391b3fc178eb2622bc0bce0,,8650778,10.0.22621.3672,110592,,Microsoft® Windows® Operating System,10.0.22621.3672,uaspstor,
c:/windows/system32/drivers/ucmcx.sys,2024-06-30 15:47:46,2028-09-16 12:29:47,2024-06-29 04:50:17,ucmcx.sys,True,True,True,267913,Microsoft Corporation,292b92ad1e11c8f2e6f53af9f8545c16ee1e71cc,,8650778,10.0.22621.3672,212992,,Microsoft® Windows® Operating System,10.0.22621.3672,ucmcx0101,1.15
c:/windows/system32/drivers/ucmtcpcicx.sys,2024-06-30 15:47:46,2047-02-15 12:35:25,2024-05-23 02:17:36,ucmtcpcicx.sys,True,True,True,252441,Microsoft Corporation,c7cf21993b7e8bcc653d101629b5bf1debd7c397,,8650778,10.0.22621.2506,217088,,Microsoft® Windows® Operating System,10.0.22621.2506,ucmtcpcicx0101,
c:/windows/system32/drivers/ucmucsiacpiclient.sys,2024-06-30 15:47:46,2092-10-31 19:06:33,2024-06-29 04:50:17,ucmucsiacpiclient.sys,True,True,True,94274,Microsoft Corporation,6c3f9371e6000463dbf5863605199e529072d9c8,ucmucsiacpiclient.inf_amd64_6614c8b6fe97b754,8650778,10.0.22621.3672,86016,ucmucsiacpiclient.inf,Microsoft® Windows® Operating System,10.0.22621.3672,ucmucsiacpiclient,1.23
c:/windows/system32/drivers/ucmucsicx.sys,2024-06-30 15:47:46,1980-01-11 14:33:48,2024-06-29 04:50:17,ucmucsicx.sys,True,True,True,247426,Microsoft Corporation,bc61ed6548bb11f6ae0044785598ea3df5333029,,8650778,10.0.22621.3672,204800,,Microsoft® Windows® Operating System,10.0.22621.3672,ucmucsicx0101,1.23
c:/windows/system32/drivers/ucpd.sys,2024-06-30 15:47:46,2053-03-18 11:17:45,2024-06-25 07:56:05,ucpd.sys,True,True,True,55814,Microsoft Corporation,9df3813ae02c0bf1d2ac10497a7d31c67df08a82,,8651290,2.1.0.0,65536,,Microsoft® Windows® Operating System,2.1.0.441447+5761c3ab,ucpd,
c:/windows/system32/drivers/ucx01000.sys,2024-06-30 15:47:46,2060-04-29 03:48:33,2024-06-29 04:49:55,ucx01000.sys,True,True,True,323397,Microsoft Corporation,94403e5a098dec64a2a799fb668642711a92118f,,8650778,10.0.22621.3672,290816,,Microsoft® Windows® Operating System,10.0.22621.3672,ucx01000,1.15
c:/windows/system32/drivers/udecx.sys,2024-06-30 15:47:46,2020-03-03 12:24:18,2022-05-07 05:19:05,udecx.sys,True,True,True,108371,Microsoft Corporation,fb33abfe7b1b8bc755df08b187d7b21c88288fd1,,8650778,10.0.22621.1,90112,,Microsoft® Windows® Operating System,10.0.22621.1,udecx,
c:/windows/system32/drivers/udfs.sys,2024-06-30 15:47:46,2027-12-01 11:17:45,2024-06-29 04:51:21,udfs.sys,True,True,True,434108,Microsoft Corporation,1847632873e3b03e29a7a5fc026e76be222eb0cd,,8650778,10.0.22621.3672,389120,,Microsoft® Windows® Operating System,10.0.22621.3672,udfs,
c:/windows/system32/drivers/ufx01000.sys,2024-06-30 15:47:46,1992-08-22 22:06:56,2024-05-23 02:17:36,ufx01000.sys,True,True,True,408678,Microsoft Corporation,5d8cc1fe2d87a09920974ab25131984771735a30,,8650778,10.0.22621.2506,352256,,Microsoft® Windows® Operating System,10.0.22621.2506,ufx01000,
c:/windows/system32/drivers/ufxsynopsys.sys,2024-06-30 15:47:46,2050-11-22 15:33:15,2024-05-23 02:17:37,ufxsynopsys.sys,True,True,True,199095,Microsoft Corporation,c89c2cb6880ac3333083dc6c2c697fbcfe6390b5,,8650778,10.0.22621.2506,188416,,Microsoft® Windows® Operating System,10.0.22621.2506,ufxsynopsys,
c:/windows/system32/drivers/umdf/ehstorpwddrv.dll,2024-06-30 15:47:46,1984-02-11 17:34:33,2022-05-07 05:19:01,ehstorpwddrv.dll,True,False,True,125149,Microsoft Corporation,ac975b9c7c19738f54505e3c616caabb6b102d9f,,8650780,10.0.22621.1,106496,,Microsoft® Windows® Operating System,10.0.22621.1,enhancedstoragepassword,1.11
c:/windows/system32/drivers/umdf/hidlamparray.dll,2024-06-30 15:47:46,1996-12-13 10:26:09,2022-05-07 05:19:16,hidlamparray.dll,True,False,True,111831,Microsoft Corporation,4c117f0409f3631e39e5d536c1ae9a70bd622bef,,8650780,10.0.22621.1,81920,,Microsoft® Windows® Operating System,10.0.22621.1,hidlamparray,2.15
c:/windows/system32/drivers/umdf/hidtelephony.dll,2024-06-30 15:47:46,2051-02-14 10:41:03,2024-06-29 04:51:03,hidtelephony.dll,True,False,True,206752,Microsoft Corporation,5fbbc89388747a4f47ed370aa0fc494940a17351,,8650780,10.0.22621.3527,159744,,Microsoft® Windows® Operating System,10.0.22621.3527,hidtelephony,2.15
c:/windows/system32/drivers/umdf/iddcx.dll,2024-06-30 15:47:46,2102-05-30 03:03:27,2024-06-29 04:50:16,iddcx.dll,True,False,True,434286,Microsoft Corporation,1309867cf213442dc5795dbf74b4a0db8263663a,,8650780,10.0.22621.3672,430080,,Microsoft® Windows® Operating System,10.0.22621.2506,iddcx0102,2.15
c:/windows/system32/drivers/umdf/imdriver.dll,2024-06-30 15:47:46,2022-01-28 08:36:52,2022-11-20 13:42:42,imdriver.dll,False,False,True,84536,Lenovo Group Limited,efade73d0a1c3d6125a801e72c29a5ba7bc77c5d,,262220,2.0.0.0,61440,,iMDriver,2.0.0.0,imdriver,2.0
c:/windows/system32/drivers/umdf/microsoft.bluetooth.profiles.hidovergatt.dll,2024-06-30 15:47:46,2048-04-07 09:27:08,2024-06-29 04:50:17,microsoft.bluetooth.profiles.hidovergatt.dll,True,False,True,221111,Microsoft Corporation,a7943fd43d89be1cf26e4b85cc99749c25bef043,,8650780,10.0.22621.3527,212992,,Microsoft® Windows® Operating System,10.0.22621.1,hidovergatt,2.15
c:/windows/system32/drivers/umdf/nfccx.dll,2024-06-30 15:47:46,1990-11-08 02:51:01,2022-05-07 05:19:21,nfccx.dll,True,False,True,797532,Microsoft Corporation,a60324d57cc6f1fc60f0514e10efbe1de4f73077,,8650780,10.0.22621.1,790528,,Microsoft® Windows® Operating System,10.0.22621.1,nfccx0102,2.15
c:/windows/system32/drivers/umdf/poscx.dll,2024-06-30 15:47:46,1979-03-16 06:12:23,2022-05-07 05:19:22,poscx.dll,True,False,True,75929,Microsoft Corporation,e702252bfaca6454c5ff2c65a5d740199ea48628,,8650780,10.0.22621.1,49152,,Microsoft® Windows® Operating System,10.0.22621.1,poscx0102,2.0
c:/windows/system32/drivers/umdf/rdpidd.dll,2024-06-30 15:47:46,2011-02-06 16:30:31,2024-06-29 04:49:53,rdpidd.dll,True,False,True,419713,Microsoft Corporation,cf482efa3d39e8ea52facfc12680de119a057c41,,8650780,10.0.22621.3672,417792,,Microsoft® Windows® Operating System,10.0.22621.3672,rdpidd,2.15
c:/windows/system32/drivers/umdf/sdflauncher.dll,2024-06-30 15:47:46,2078-02-26 03:26:40,2022-05-07 05:19:02,sdflauncher.dll,True,False,True,67535,Microsoft Corporation,0c2b6e406333239f118d87eafb7988c36bcea3d2,,8650780,10.0.22621.1,40960,,Microsoft® Windows® Operating System,10.0.22621.1,sdflauncher,2.15
c:/windows/system32/drivers/umdf/secureusbvideo.dll,2024-06-30 15:47:46,2029-11-25 07:45:14,2024-06-29 04:49:53,secureusbvideo.dll,True,False,True,99001,Microsoft Corporation,d3d0899899aeaac2ab57ffc8beb760449632931e,,8650780,10.0.22621.3672,65536,,Microsoft® Windows® Operating System,10.0.22621.3672,secureusbvideo,2.23
c:/windows/system32/drivers/umdf/sensorscx.dll,2024-06-30 15:47:46,2024-06-03 22:28:10,2024-06-29 04:50:17,sensorscx.dll,True,False,True,280454,Microsoft Corporation,32d0bf0d6c0aa5743c05daf4adc7808bbc2e4dbf,,8650780,10.0.22621.3672,278528,,Microsoft® Windows® Operating System,10.0.22621.1,sensorscx0102,2.0
c:/windows/system32/drivers/umdf/smccx.dll,2024-06-30 15:47:46,2071-03-30 04:05:27,2022-05-07 05:19:23,smccx.dll,True,False,True,128239,Microsoft Corporation,106d8c57cd500590a18e8827ebd033e64bf15c81,,8650780,10.0.22621.1,77824,,Microsoft® Windows® Operating System,10.0.22621.1,smccx0102,2.0
c:/windows/system32/drivers/umdf/ucmcx.dll,2024-06-30 15:47:46,2088-08-22 05:45:01,2024-05-23 02:17:36,ucmcx.dll,True,False,True,199288,Microsoft Corporation,000dc7662313a3e088d14bfc2a8f0680f3276b09,,8650780,10.0.22621.2506,176128,,Microsoft® Windows® Operating System,10.0.22621.2506,ucmcx0102,2.15
c:/windows/system32/drivers/umdf/usbxhcicompanion.dll,2024-06-30 15:47:46,2036-02-09 09:55:07,2024-06-29 04:50:18,usbxhcicompanion.dll,True,False,True,230335,Microsoft Corporation,9f2715c8bebf8fa024efbee8866705bf2049e71b,,8650780,10.0.22621.3672,159744,,Microsoft® Windows® Operating System,10.0.22621.3672,usbxhcicompanion,2.23
c:/windows/system32/drivers/umpass.sys,2024-06-30 15:47:46,2010-05-08 05:43:35,2022-05-07 05:19:25,umpass.sys,True,True,True,104224,Microsoft Corporation,9d3b3110bc54eaa2b233446abd183b75dca2eaf3,,8650778,10.0.22621.1,53248,,Microsoft® Windows® Operating System,10.0.22621.1,umpass,
c:/windows/system32/drivers/urscx01000.sys,2024-06-30 15:47:46,2055-08-11 19:32:11,2024-05-23 02:17:36,urscx01000.sys,True,True,True,141127,Microsoft Corporation,45b7517f324816b0e7845182385183dc0d661467,,8650778,10.0.22621.2506,102400,,Microsoft® Windows® Operating System,10.0.22621.2506,urscx01000,1.21
c:/windows/system32/drivers/usbaudio.sys,2024-06-30 15:47:46,1991-06-07 01:21:24,2024-06-29 04:49:52,usbaudio.sys,True,True,True,334382,Microsoft Corporation,287995a056d32cd5d95a589ee517e8fd26da3123,,8650778,10.0.22621.3672,282624,,Microsoft® Windows® Operating System,10.0.22621.3672,usbaudio,
c:/windows/system32/drivers/usbaudio2.sys,2024-06-30 15:47:46,1991-01-21 16:15:30,2022-05-07 05:19:01,usbaudio2.sys,True,True,True,447561,Microsoft Corporation,003e3161dd8a674ba657a8e3b3e30753d27d6847,,8650778,10.0.22621.1,397312,,Microsoft® Windows® Operating System,10.0.22621.1,usbaudio2,
c:/windows/system32/drivers/usbccgp.sys,2024-06-30 15:47:46,2003-11-13 06:49:15,2024-06-29 04:50:17,usbccgp.sys,True,True,True,260641,Microsoft Corporation,debba22c4807cd2eda6ace747845c90570eda4f7,usb.inf_amd64_0b7984771a0026a0,8650778,10.0.22621.3672,217088,usb.inf,Microsoft® Windows® Operating System,10.0.22621.3672,usbccgp,
c:/windows/system32/drivers/usbcir.sys,2024-06-30 15:47:46,2046-10-03 22:38:14,2022-05-07 05:19:01,usbcir.sys,True,True,True,206634,Microsoft Corporation,8cab5a8472d30cd39fecb7b058bcf74cf2f21dee,,8650778,10.0.22621.1,143360,,Microsoft® Windows® Operating System,10.0.22621.1,usbcir,
c:/windows/system32/drivers/usbehci.sys,2024-06-30 15:47:46,2057-06-13 08:55:29,2024-06-29 04:50:18,usbehci.sys,True,True,True,137682,Microsoft Corporation,2c4a9fe1759f1f2513b1b90d3e670707d7c036eb,,8650778,10.0.22621.3672,110592,,Microsoft® Windows® Operating System,10.0.22621.3672,usbehci,
c:/windows/system32/drivers/usbhub.sys,2024-06-30 15:47:46,2078-07-02 08:40:44,2024-06-29 04:50:18,usbhub.sys,True,True,True,591905,Microsoft Corporation,061e1f8bc5bff7c47f2bd05d41cc56e3200bd88c,,8650778,10.0.22621.3672,548864,,Microsoft® Windows® Operating System,10.0.22621.1,usbhub,
c:/windows/system32/drivers/usbhub3.sys,2024-06-30 15:47:46,2054-06-03 03:39:34,2024-06-29 04:50:18,usbhub3.sys,True,True,True,778882,Microsoft Corporation,cba095241861a115b9b284d7d56e0edaad426624,usbhub3.inf_amd64_b73c3e84aac7e0ec,8650778,10.0.22621.3672,720896,usbhub3.inf,Microsoft® Windows® Operating System,10.0.22621.1,usbhub3,1.15
c:/windows/system32/drivers/usbohci.sys,2024-06-30 15:47:46,2096-01-04 21:43:14,2024-06-29 04:50:18,usbohci.sys,True,True,True,90637,Microsoft Corporation,b989e451b5171a72daf7347393d309c1fb6a0c41,,8650778,10.0.22621.3672,65536,,Microsoft® Windows® Operating System,10.0.22621.3672,usbohci,
c:/windows/system32/drivers/usbprint.sys,2024-06-30 15:47:46,2066-05-15 06:14:06,2024-06-29 04:49:53,usbprint.sys,True,True,True,170514,Microsoft Corporation,cc8def94782953c425ec738d330fc9cdcc96ee60,,8650778,10.0.22621.3672,114688,,Microsoft® Windows® Operating System,10.0.22621.3672,usbprint,
c:/windows/system32/drivers/usbser.sys,2024-06-30 15:47:46,2105-05-08 02:50:50,2024-06-29 04:49:55,usbser.sys,True,True,True,189791,Microsoft Corporation,8e68925a401e59e1c32e148f672769a45447e567,,8650778,10.0.22621.3672,131072,,Microsoft® Windows® Operating System,10.0.22621.3672,usbser,
c:/windows/system32/drivers/usbstor.sys,2024-06-30 15:47:46,2032-08-18 23:00:11,2024-06-29 04:50:18,usbstor.sys,True,True,True,196379,Microsoft Corporation,4a1870c20336646e1b67ebcc650dc1e27ab3fc02,,8650778,10.0.22621.3672,163840,,Microsoft® Windows® Operating System,10.0.22621.1,usbstor,
c:/windows/system32/drivers/usbuhci.sys,2024-06-30 15:47:46,1999-12-20 03:38:37,2024-06-29 04:50:18,usbuhci.sys,True,True,True,74780,Microsoft Corporation,a0447a233d578128569e65ca25b447703a3620c2,,8650778,10.0.22621.3672,73728,,Microsoft® Windows® Operating System,10.0.22621.3672,usbuhci,
c:/windows/system32/drivers/usbvideo.sys,2024-06-30 15:47:46,2029-05-09 17:45:52,2024-06-29 04:49:53,usbvideo.sys,True,True,True,403355,Microsoft Corporation,c4a530dff3b6e29f43393a3364a2913003fd7e8c,sndmft.inf_amd64_b90240e1beb8a89a,8650778,10.0.22621.3672,372736,oem36.inf,Microsoft® Windows® Operating System,10.0.22621.3672,usbvideo,
c:/windows/system32/drivers/usbxhci.sys,2024-06-30 15:47:46,2022-08-11 22:21:16,2024-06-29 04:50:18,usbxhci.sys,True,True,True,730880,Microsoft Corporation,15a85b212ba3103b303bb7ada701cd86cc349a91,usbxhci.inf_amd64_5f6c3816b7b07e5d,8650778,10.0.22621.3672,667648,usbxhci.inf,Microsoft® Windows® Operating System,10.0.22621.1,usbxhci,1.23
c:/windows/system32/drivers/vdrvroot.sys,2024-06-30 15:47:46,2103-12-04 23:16:59,2022-05-07 05:19:05,vdrvroot.sys,True,True,True,143611,Microsoft Corporation,7d1aead90b953068b9e7519145bc908090ff4ebb,vdrvroot.inf_amd64_78e8b6235904bd4f,8651034,10.0.22621.1,114688,vdrvroot.inf,Microsoft® Windows® Operating System,10.0.22621.1,vdrvroot,1.15
c:/windows/system32/drivers/verifierext.sys,2024-06-30 15:47:46,2047-01-22 15:52:10,2024-05-23 02:17:45,verifierext.sys,True,True,True,249958,Microsoft Corporation,0f4f116ec79d3c21a38e8eef49ec0b4e0aac59ef,,8650778,10.0.22621.2506,528384,,Microsoft® Windows® Operating System,10.0.22621.1,verifierext,
c:/windows/system32/drivers/vfpext.sys,2024-06-30 15:47:46,2095-08-29 08:09:53,2024-06-29 04:51:23,vfpext.sys,True,True,True,1687634,Microsoft Corporation,bd72105342b6f0150493cb30d925030d4833d20c,,8650778,10.0.22621.3672,1687552,,Microsoft® Windows® Operating System,10.0.22621.1,vfpext,
c:/windows/system32/drivers/vhdmp.sys,2024-06-30 15:47:46,1992-05-31 01:49:24,2024-06-29 04:49:55,vhdmp.sys,True,True,True,1079804,Microsoft Corporation,1e725bf07b98ef30af1049b5fedf08d866705fd4,,8650778,10.0.22621.3672,1040384,,Microsoft® Windows® Operating System,10.0.22621.1,vhdmp,
c:/windows/system32/drivers/vhdparser.sys,2024-06-30 15:47:46,2105-11-05 14:31:44,2024-06-29 04:51:24,vhdparser.sys,True,True,True,143564,Microsoft Corporation,8d8fe4732d612af2414ef8cadeb0dfbd3db8bce9,,8650778,10.0.22621.3672,77824,,Microsoft® Windows® Operating System,10.0.22621.3672,vhdparser,
c:/windows/system32/drivers/vhf.sys,2024-06-30 15:47:46,2035-01-03 05:04:13,2024-05-23 02:17:16,vhf.sys,True,True,True,127476,Microsoft Corporation,09dab38207fa6c30a206cdc239a4c8fff1822f68,,8650778,10.0.22621.2506,90112,,Microsoft® Windows® Operating System,10.0.22621.2506,vhf,
c:/windows/system32/drivers/vid.sys,2024-06-30 15:47:46,2103-08-26 10:21:01,2024-06-29 04:51:02,vid.sys,True,True,True,848760,Microsoft Corporation,2da06b72251eef727ab3671ea466fe6363086563,wvid.inf_amd64_83c1dd2410087a50,8650778,10.0.22621.3672,823296,wvid.inf,Microsoft® Windows® Operating System,10.0.22621.3672,vid,1.15
c:/windows/system32/drivers/vmbus.sys,2024-06-30 15:47:46,2078-10-02 09:08:01,2024-06-29 04:51:22,vmbus.sys,True,True,True,268540,Microsoft Corporation,a06eb32100fa1df22cc73e294d670b897fdb267b,,8650778,10.0.22621.3672,212992,,Microsoft® Windows® Operating System,10.0.22621.1,vmbus,1.15
c:/windows/system32/drivers/vmbushid.sys,2024-06-30 15:47:46,2017-06-07 08:16:05,2022-05-07 05:20:16,vmbushid.sys,True,True,True,73385,Microsoft Corporation,1474b89a775f2b8792219a680dc2737db4c82763,,8650778,10.0.22621.1,61440,,Microsoft® Windows® Operating System,10.0.22621.1,vmbushid,
c:/windows/system32/drivers/vmbusproxy.sys,2024-06-30 15:47:46,2004-03-21 02:32:00,2024-05-23 02:18:38,vmbusproxy.sys,True,True,True,139257,Missing,eed836296f111c1e5c6d728701e138e7034d7e52,,8650778,Missing,94208,,Missing,Missing,vmbusproxy,
c:/windows/system32/drivers/vmbusr.sys,2024-06-30 15:47:46,1981-08-08 07:20:31,2024-06-29 04:51:23,vmbusr.sys,True,True,True,328394,Microsoft Corporation,bf17adba257428c749ec180ad7ef5337942fff73,wvmbusr.inf_amd64_ba011069e52736f5,8650778,10.0.22621.3672,311296,wvmbusr.inf,Microsoft® Windows® Operating System,10.0.22621.1,vmbusr,1.15
c:/windows/system32/drivers/vmci.sys,2024-06-30 15:47:46,2021-11-22 02:21:56,2023-06-14 10:26:34,vmci.sys,False,True,True,142180,"VMware, Inc.",d85e6a6a585fe4eba6f2601ae97a9db171f2b5b1,vmci.inf_amd64_68ed49469341f563,262474,9.8.18.0,114688,oem75.inf,VMware PCI VMCI Bus Device,9.8.18.0 build-18956547,vmci,
c:/windows/system32/drivers/vmgencounter.sys,2024-06-30 15:47:46,2045-01-30 09:05:58,2022-05-07 05:20:16,vmgencounter.sys,True,True,True,104072,Microsoft Corporation,4de6e7093996fe04d1508276906fa3346e39c419,,8650778,10.0.22621.1,49152,,Microsoft® Windows® Operating System,10.0.22621.1,gencounter,1.15
c:/windows/system32/drivers/vmgid.sys,2024-06-30 15:47:46,2020-06-16 14:11:23,2022-05-07 05:20:16,vmgid.sys,True,True,True,61933,Microsoft Corporation,dd9a0bcfe5f8704366983db9a1dab093374ca6fb,,8650778,10.0.22621.1,49152,,Microsoft® Windows® Operating System,10.0.22621.1,vmgid,1.15
c:/windows/system32/drivers/vmkbd.sys,2024-06-30 15:47:46,2020-08-06 13:14:41,2024-02-12 09:44:02,vmkbd.sys,False,True,True,74087,"VMware, Inc.",72ce0968eb0f602e413c870680d65528dea4435f,,8650826,1.6.6.0,57344,,VMware VMware Input Filter and Injection Driver (64-bit),1.6.6.0 build-16704424,vmkbd3,
c:/windows/system32/drivers/vmnetadapter.sys,2024-06-30 15:47:46,2023-03-28 01:34:11,2024-02-12 09:48:46,vmnetadapter.sys,False,True,True,74433,"VMware, Inc.",f857b40f1d837ee9bbd0e33cf4795d4e8f20b1b9,netadapter.inf_amd64_1b7e5f451712307a,262218,14.0.0.8,40960,oem74.inf,VMware virtual network adapter driver (64-bit),14.0.0.8 build-00000,vmnetadapter,
c:/windows/system32/drivers/vmnetbridge.sys,2024-06-30 15:47:46,2023-03-28 01:34:13,2024-02-12 09:48:46,vmnetbridge.sys,False,True,True,100355,"VMware, Inc.",7401c5adec3f548195c1cf3fa85c266e476f1283,,262218,14.0.0.8,69632,,VMware bridge driver (64-bit),14.0.0.8 build-00000,vmnetbridge,
c:/windows/system32/drivers/vmnetuserif.sys,2024-06-30 15:47:46,2023-03-28 01:34:12,2024-02-12 09:48:46,vmnetuserif.sys,False,True,True,36168,"VMware, Inc.",0f045b7a26a8ec4e5647be4c423c7cb4327fc213,,262218,14.0.0.8,40960,,VMware network application interface driver (64-bit),14.0.0.8 build-00000,vmnetuserif,
c:/windows/system32/drivers/vms3cap.sys,2024-06-30 15:47:46,2030-01-19 18:33:39,2022-05-07 05:20:16,vms3cap.sys,True,True,True,63943,Microsoft Corporation,b28f00b171e28792626180e6bd4dc1166aace6ad,,8650778,10.0.22621.1,45056,,Microsoft® Windows® Operating System,10.0.22621.1,s3cap,
